[    0.000000] kernel: microcode: microcode updated early to revision 0xcc, date = 2019-04-01
[    0.000000] kernel: init/main.c start_kernel 
[    0.000000] kernel: kernel/cgroup/cgroup.c cgroup_init_early cgroup: kernel/cgroup/cgroup.c cgroup_init_early
[    0.000000] kernel: kernel/cpu.c boot_cpu_init kernel/cpu.c boot_cpu_init
[    0.000000] kernel: init/main.c start_kernel Linux version 5.3.1 (root@a-HP-ENVY-Notebook) (gcc version 9.2.1 20191008 (Ubuntu 9.2.1-9ubuntu2)) #17 SMP Sun Nov 10 21:37:06 CST 2019
[    0.000000] kernel: Command line: BOOT_IMAGE=/boot/vmlinuz-5.3.1 root=UUID=0df0ec6d-15f8-47d8-a618-50937a2a0db2 ro quiet splash vt.handoff=7
[    0.000000] kernel: arch/x86/kernel/cpu/common.c early_cpu_init KERNEL supported cpus:
[    0.000000] kernel: arch/x86/kernel/cpu/common.c early_cpu_init   Intel GenuineIntel
[    0.000000] kernel: arch/x86/kernel/cpu/common.c early_cpu_init   AMD AuthenticAMD
[    0.000000] kernel: arch/x86/kernel/cpu/common.c early_cpu_init   Hygon HygonGenuine
[    0.000000] kernel: arch/x86/kernel/cpu/common.c early_cpu_init   Centaur CentaurHauls
[    0.000000] kernel: arch/x86/kernel/cpu/common.c early_cpu_init   zhaoxin   Shanghai  
[    0.000000] kernel: arch/x86/kernel/fpu/xstate.c print_xstate_feature x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers'
[    0.000000] kernel: arch/x86/kernel/fpu/xstate.c print_xstate_feature x86/fpu: Supporting XSAVE feature 0x002: 'SSE registers'
[    0.000000] kernel: arch/x86/kernel/fpu/xstate.c print_xstate_feature x86/fpu: Supporting XSAVE feature 0x004: 'AVX registers'
[    0.000000] kernel: arch/x86/kernel/fpu/xstate.c print_xstate_feature x86/fpu: Supporting XSAVE feature 0x008: 'MPX bounds registers'
[    0.000000] kernel: arch/x86/kernel/fpu/xstate.c print_xstate_feature x86/fpu: Supporting XSAVE feature 0x010: 'MPX CSR'
[    0.000000] kernel: arch/x86/kernel/fpu/xstate.c print_xstate_offset_size x86/fpu: xstate_offset[2]:  576, xstate_sizes[2]:  256
[    0.000000] kernel: arch/x86/kernel/fpu/xstate.c print_xstate_offset_size x86/fpu: xstate_offset[3]:  832, xstate_sizes[3]:   64
[    0.000000] kernel: arch/x86/kernel/fpu/xstate.c print_xstate_offset_size x86/fpu: xstate_offset[4]:  896, xstate_sizes[4]:   64
[    0.000000] kernel: arch/x86/kernel/fpu/xstate.c fpu__init_system_xstate x86/fpu: Enabled xstate features 0x1f, context size is 960 bytes, using 'compacted' format.
[    0.000000] kernel: kernel/jump_label.c jump_label_init kernel/jump_label.c jump_label_init
[    0.000000] kernel: arch/x86/kernel/e820.c e820__memory_setup BIOS-provided physical RAM map:
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x0000000000000000-0x0000000000057fff] usable
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x0000000000058000-0x0000000000058fff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x0000000000059000-0x0000000000087fff] usable
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x0000000000088000-0x00000000000fffff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x0000000000100000-0x0000000073e41fff] usable
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x0000000073e42000-0x0000000073e42fff] ACPI NVS
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x0000000073e43000-0x0000000073e6cfff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x0000000073e6d000-0x000000008a10dfff] usable
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x000000008a10e000-0x000000008a30dfff] type 20
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x000000008a30e000-0x000000008aafdfff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x000000008aafe000-0x000000008adfdfff] ACPI NVS
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x000000008adfe000-0x000000008aefdfff] ACPI data
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x000000008aefe000-0x000000008aefefff] usable
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x000000008aeff000-0x000000008fffffff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x00000000e0000000-0x00000000efffffff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x00000000fd000000-0x00000000fe7fffff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x00000000feb00000-0x00000000feb03fff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x00000000fec00000-0x00000000fec00fff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x00000000fed00000-0x00000000fed00fff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x00000000fed10000-0x00000000fed19fff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x00000000fed84000-0x00000000fed84fff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x00000000fee00000-0x00000000fee00fff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x00000000ffa00000-0x00000000ffffffff] reserved
[    0.000000] kernel: arch/x86/kernel/e820.c e820__print_table BIOS-e820: [mem 0x0000000100000000-0x000000026effffff] usable
[    0.000000] kernel: init/main.c parse_early_param init/main.c parse_early_param
[    0.000000] kernel: NX (Execute Disable) protection: active
[    0.000000] kernel: arch/x86/platform/efi/efi.c efi_init efi: EFI v2.40 by INSYDE Corp.
[    0.000000] kernel: drivers/firmware/efi/efi.c efi_config_parse_tables efi:  SMBIOS=0x8a37a000  ESRT=0x8a37d818  ACPI 2.0=0x8aefd014 
[    0.000000] kernel: drivers/firmware/dmi_scan.c dmi_present SMBIOS 2.8 present.
[    0.000000] kernel: drivers/firmware/dmi_scan.c dmi_present DMI: HP HP ENVY Notebook/81CC, BIOS F.23 09/13/2016
[    0.000000] kernel: arch/x86/kernel/tsc.c determine_cpu_tsc_frequencies tsc: Detected 2400.000 MHz processor
[    0.002391] kernel: e820: update [mem 0x00000000-0x00000fff] usable ==> reserved
[    0.002393] kernel: e820: remove [mem 0x000a0000-0x000fffff] usable
[    0.002402] kernel: arch/x86/kernel/e820.c e820_end_pfn last_pfn = 0x26f000 max_arch_pfn = 0x400000000
[    0.002407] kernel: MTRR default type: uncachable
[    0.002407] kernel: MTRR fixed ranges enabled:
[    0.002409] kernel:   00000-9FFFF write-back
[    0.002410] kernel:   A0000-BFFFF uncachable
[    0.002411] kernel:   C0000-FFFFF write-protect
[    0.002411] kernel: MTRR variable ranges enabled:
[    0.002413] kernel:   0 base 0000000000 mask 7C00000000 write-back
[    0.002414] kernel:   1 base 008AEFF000 mask 7FFFFFF000 uncachable
[    0.002415] kernel:   2 base 008AF00000 mask 7FFFF00000 uncachable
[    0.002416] kernel:   3 base 008B000000 mask 7FFF000000 uncachable
[    0.002417] kernel:   4 base 008C000000 mask 7FFC000000 uncachable
[    0.002418] kernel:   5 base 0090000000 mask 7FF0000000 uncachable
[    0.002419] kernel:   6 base 00A0000000 mask 7FE0000000 uncachable
[    0.002420] kernel:   7 base 00C0000000 mask 7FC0000000 uncachable
[    0.002420] kernel:   8 disabled
[    0.002421] kernel:   9 disabled
[    0.003088] kernel: arch/x86/mm/pat.c __init_cache_modes x86/PAT: Configuration [0-7]: WB  WC  UC- UC  WB  WP  UC- WT  
[    0.003252] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_cleanup total RAM covered: 14510M
[    0.003420] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 64K         chunk_size: 64K         num_reg: 10          lose cover RAM: 12582972K
[    0.003479] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512K         chunk_size: 8M         num_reg: 8          lose cover RAM: 508K
[    0.003481] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512K         chunk_size: 16M         num_reg: 8          lose cover RAM: 508K
[    0.003482] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512K         chunk_size: 32M         num_reg: 8          lose cover RAM: 508K
[    0.003483] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512K         chunk_size: 64M         num_reg: 8          lose cover RAM: 508K
[    0.003484] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512K         chunk_size: 128M         num_reg: 8          lose cover RAM: 508K
[    0.003485] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512K         chunk_size: 256M         num_reg: 8          lose cover RAM: 508K
[    0.003486] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512K         chunk_size: 512M         num_reg: 9          lose cover RAM: 508K
[    0.003488] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512K         chunk_size: 1G         num_reg: 10          lose cover RAM: 508K
[    0.003489] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512K         chunk_size: 2G         num_reg: 10          lose cover RAM: 508K
[    0.003490] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 1M         num_reg: 8          lose cover RAM: 1020K
[    0.003491] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 2M         num_reg: 8          lose cover RAM: 1020K
[    0.003492] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 4M         num_reg: 7          lose cover RAM: 1020K
[    0.003494] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 8M         num_reg: 7          lose cover RAM: 1020K
[    0.003495] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 16M         num_reg: 7          lose cover RAM: 1020K
[    0.003496] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 32M         num_reg: 7          lose cover RAM: 1020K
[    0.003497] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 64M         num_reg: 7          lose cover RAM: 1020K
[    0.003498] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 128M         num_reg: 7          lose cover RAM: 1020K
[    0.003499] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 256M         num_reg: 7          lose cover RAM: 1020K
[    0.003501] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 512M         num_reg: 8          lose cover RAM: 1020K
[    0.003502] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 1G         num_reg: 9          lose cover RAM: 1020K
[    0.003503] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1M         chunk_size: 2G         num_reg: 9          lose cover RAM: 1020K
[    0.003504] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 2M         num_reg: 8          lose cover RAM: 1020K
[    0.003505] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 4M         num_reg: 7          lose cover RAM: 1020K
[    0.003506] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 8M         num_reg: 7          lose cover RAM: 1020K
[    0.003508] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 16M         num_reg: 7          lose cover RAM: 1020K
[    0.003509] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 32M         num_reg: 7          lose cover RAM: 1020K
[    0.003510] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 64M         num_reg: 7          lose cover RAM: 1020K
[    0.003511] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 128M         num_reg: 7          lose cover RAM: 1020K
[    0.003512] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 256M         num_reg: 7          lose cover RAM: 1020K
[    0.003513] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 512M         num_reg: 8          lose cover RAM: 1020K
[    0.003515] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 1G         num_reg: 9          lose cover RAM: 1020K
[    0.003516] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2M         chunk_size: 2G         num_reg: 9          lose cover RAM: 1020K
[    0.003517] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 4M         chunk_size: 4M         num_reg: 7          lose cover RAM: 3068K
[    0.003518] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 4M         chunk_size: 8M         num_reg: 7          lose cover RAM: 3068K
[    0.003519] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 4M         chunk_size: 16M         num_reg: 7          lose cover RAM: 3068K
[    0.003520] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 4M         chunk_size: 32M         num_reg: 7          lose cover RAM: 3068K
[    0.003521] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 4M         chunk_size: 64M         num_reg: 7          lose cover RAM: 3068K
[    0.003523] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 4M         chunk_size: 128M         num_reg: 7          lose cover RAM: 3068K
[    0.003524] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 4M         chunk_size: 256M         num_reg: 7          lose cover RAM: 3068K
[    0.003525] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 4M         chunk_size: 512M         num_reg: 8          lose cover RAM: 3068K
[    0.003526] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 4M         chunk_size: 1G         num_reg: 9          lose cover RAM: 3068K
[    0.003527] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 4M         chunk_size: 2G         num_reg: 9          lose cover RAM: 3068K
[    0.003528] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 8M         chunk_size: 8M         num_reg: 6          lose cover RAM: 7164K
[    0.003530] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 8M         chunk_size: 16M         num_reg: 7          lose cover RAM: 7164K
[    0.003531] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 8M         chunk_size: 32M         num_reg: 7          lose cover RAM: 7164K
[    0.003532] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 8M         chunk_size: 64M         num_reg: 7          lose cover RAM: 7164K
[    0.003533] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 8M         chunk_size: 128M         num_reg: 7          lose cover RAM: 7164K
[    0.003534] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 8M         chunk_size: 256M         num_reg: 7          lose cover RAM: 7164K
[    0.003535] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 8M         chunk_size: 512M         num_reg: 8          lose cover RAM: 7164K
[    0.003536] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 8M         chunk_size: 1G         num_reg: 9          lose cover RAM: 7164K
[    0.003538] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 8M         chunk_size: 2G         num_reg: 9          lose cover RAM: 7164K
[    0.003539] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 16M         chunk_size: 16M         num_reg: 5          lose cover RAM: 15356K
[    0.003540] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 16M         chunk_size: 32M         num_reg: 5          lose cover RAM: 15356K
[    0.003541] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 16M         chunk_size: 64M         num_reg: 6          lose cover RAM: 15356K
[    0.003542] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 16M         chunk_size: 128M         num_reg: 6          lose cover RAM: 15356K
[    0.003544] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 16M         chunk_size: 256M         num_reg: 6          lose cover RAM: 15356K
[    0.003545] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 16M         chunk_size: 512M         num_reg: 7          lose cover RAM: 15356K
[    0.003546] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 16M         chunk_size: 1G         num_reg: 8          lose cover RAM: 15356K
[    0.003547] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 16M         chunk_size: 2G         num_reg: 8          lose cover RAM: 15356K
[    0.003548] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 32M         chunk_size: 32M         num_reg: 5          lose cover RAM: 15356K
[    0.003549] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 32M         chunk_size: 64M         num_reg: 6          lose cover RAM: 15356K
[    0.003551] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 32M         chunk_size: 128M         num_reg: 6          lose cover RAM: 15356K
[    0.003552] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 32M         chunk_size: 256M         num_reg: 6          lose cover RAM: 15356K
[    0.003553] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 32M         chunk_size: 512M         num_reg: 7          lose cover RAM: 15356K
[    0.003554] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 32M         chunk_size: 1G         num_reg: 8          lose cover RAM: 15356K
[    0.003555] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 32M         chunk_size: 2G         num_reg: 8          lose cover RAM: 15356K
[    0.003556] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 64M         chunk_size: 64M         num_reg: 4          lose cover RAM: 48124K
[    0.003558] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 64M         chunk_size: 128M         num_reg: 4          lose cover RAM: 48124K
[    0.003559] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 64M         chunk_size: 256M         num_reg: 5          lose cover RAM: 48124K
[    0.003560] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 64M         chunk_size: 512M         num_reg: 6          lose cover RAM: 48124K
[    0.003561] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 64M         chunk_size: 1G         num_reg: 7          lose cover RAM: 48124K
[    0.003562] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 64M         chunk_size: 2G         num_reg: 7          lose cover RAM: 48124K
[    0.003564] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 128M         chunk_size: 128M         num_reg: 4          lose cover RAM: 48124K
[    0.003565] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 128M         chunk_size: 256M         num_reg: 5          lose cover RAM: 48124K
[    0.003566] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 128M         chunk_size: 512M         num_reg: 6          lose cover RAM: 48124K
[    0.003567] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 128M         chunk_size: 1G         num_reg: 7          lose cover RAM: 48124K
[    0.003568] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 128M         chunk_size: 2G         num_reg: 7          lose cover RAM: 48124K
[    0.003569] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 256M         chunk_size: 256M         num_reg: 3          lose cover RAM: 179196K
[    0.003571] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 256M         chunk_size: 512M         num_reg: 3          lose cover RAM: 179196K
[    0.003572] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 256M         chunk_size: 1G         num_reg: 3          lose cover RAM: 179196K
[    0.003573] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 256M         chunk_size: 2G         num_reg: 3          lose cover RAM: 179196K
[    0.003574] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512M         chunk_size: 512M         num_reg: 3          lose cover RAM: 179196K
[    0.003575] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512M         chunk_size: 1G         num_reg: 3          lose cover RAM: 179196K
[    0.003576] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 512M         chunk_size: 2G         num_reg: 3          lose cover RAM: 179196K
[    0.003578] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1G         chunk_size: 1G         num_reg: 3          lose cover RAM: 179196K
[    0.003579] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 1G         chunk_size: 2G         num_reg: 3          lose cover RAM: 179196K
[    0.003580] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_print_out_one_result  gran_size: 2G         chunk_size: 2G         num_reg: 3          lose cover RAM: 179196K
[    0.003581] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_cleanup mtrr_cleanup: can not find optimal value
[    0.003582] kernel: arch/x86/kernel/cpu/mtrr/cleanup.c mtrr_cleanup please specify mtrr_gran_size/mtrr_chunk_size
[    0.003586] kernel: e820: update [mem 0x8aeff000-0xffffffff] usable ==> reserved
[    0.003590] kernel: arch/x86/kernel/e820.c e820_end_pfn last_pfn = 0x8aeff max_arch_pfn = 0x400000000
[    0.014019] kernel: drivers/firmware/efi/esrt.c efi_esrt_init esrt: Reserving ESRT space from 0x000000008a37d818 to 0x000000008a37d850.
[    0.014029] kernel: arch/x86/kernel/check.c setup_bios_corruption_check check: Scanning 1 areas for low memory corruption
[    0.014034] kernel: Using GB pages for direct mapping
[    0.014036] kernel: BRK [0x228401000, 0x228401fff] PGTABLE
[    0.014038] kernel: BRK [0x228402000, 0x228402fff] PGTABLE
[    0.014039] kernel: BRK [0x228403000, 0x228403fff] PGTABLE
[    0.014102] kernel: BRK [0x228404000, 0x228404fff] PGTABLE
[    0.014104] kernel: BRK [0x228405000, 0x228405fff] PGTABLE
[    0.014334] kernel: BRK [0x228406000, 0x228406fff] PGTABLE
[    0.014384] kernel: BRK [0x228407000, 0x228407fff] PGTABLE
[    0.014488] kernel: BRK [0x228408000, 0x228408fff] PGTABLE
[    0.014561] kernel: BRK [0x228409000, 0x228409fff] PGTABLE
[    0.014660] kernel: BRK [0x22840a000, 0x22840afff] PGTABLE
[    0.014797] kernel: kernel/printk/printk.c setup_log_buf printk: kernel/printk/printk.c setup_log_buf
[    0.014798] kernel: arch/x86/kernel/setup.c setup_arch Secure boot could not be determined
[    0.014799] kernel: RAMDISK: [mem 0x2eff1000-0x337effff]
[    0.014808] kernel: drivers/acpi/tables.c acpi_table_init ACPI: Early table checksum verification disabled
[    0.014811] kernel: ACPI: RSDP 0x000000008AEFD014 000024 (v02 HPQOEM)
[    0.014814] kernel: ACPI: XSDT 0x000000008AEB7188 0000FC (v01 HPQOEM SLIC-MPC 00000000 HP   01000013)
[    0.014820] kernel: ACPI: FACP 0x000000008AEDF000 0000F4 (v05 HPQOEM SLIC-MPC 00000000 HP   00040000)
[    0.014826] kernel: ACPI: DSDT 0x000000008AEBD000 01DD89 (v02 HPQOEM SLIC-MPC 00000000 ACPI 00040000)
[    0.014830] kernel: ACPI: FACS 0x000000008ADFA000 000040
[    0.014832] kernel: ACPI: UEFI 0x000000008AEFC000 000236 (v01 HPQOEM INSYDE   00000001 HP   00040000)
[    0.014836] kernel: ACPI: UEFI 0x000000008AEFB000 000042 (v01 HPQOEM INSYDE   00000002 HP   00040000)
[    0.014839] kernel: ACPI: SSDT 0x000000008AEF5000 005F19 (v01 HPQOEM INSYDE   00001000 ACPI 00040000)
[    0.014842] kernel: ACPI: MSDM 0x000000008AEF4000 000055 (v03 HPQOEM SLIC-MPC 00000001 HP   00040000)
[    0.014845] kernel: ACPI: SSDT 0x000000008AEEF000 004D99 (v02 HPQOEM INSYDE   00003000 ACPI 00040000)
[    0.014848] kernel: ACPI: SSDT 0x000000008AEE7000 007E8E (v02 HPQOEM INSYDE   00001000 ACPI 00040000)
[    0.014851] kernel: ACPI: DBGP 0x000000008AEE6000 000034 (v01 HPQOEM SLIC-MPC 00000001 HP   00040000)
[    0.014854] kernel: ACPI: DBG2 0x000000008AEE5000 000054 (v00 HPQOEM INSYDE   00000000 HP   00040000)
[    0.014857] kernel: ACPI: SSDT 0x000000008AEE4000 000957 (v02 HPQOEM INSYDE   00000000 ACPI 00040000)
[    0.014860] kernel: ACPI: ASF! 0x000000008AEE3000 0000A5 (v32 HPQOEM INSYDE   00000001 HP   00040000)
[    0.014863] kernel: ACPI: ASPT 0x000000008AEE2000 000034 (v07 HPQOEM INSYDE   00000001 HP   00040000)
[    0.014866] kernel: ACPI: BOOT 0x000000008AEE1000 000028 (v01 HPQOEM INSYDE   00000001 HP   00040000)
